image_id,class,raw_path,processed_path,source_type,colormap,pixel_to_mm,weld_id,defect_present,label_type,split,orig_h,orig_w,crop_r0,crop_r1,crop_c0,crop_c1,patch_size,mask_path,defect_area_px,defect_area_frac,n_components,mask_empty,used_fallback
slag__GS212,slag,data/raw/slag/GS212.jpg,data/processed/slag/slag__GS212.npy,gray,none,1.0,slag__GS212,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS212.npy,42,0.000641,3,False,False
slag__GS213,slag,data/raw/slag/GS213.jpg,data/processed/slag/slag__GS213.npy,gray,none,1.0,slag__GS213,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS213.npy,116,0.00177,4,False,False
slag__GS214,slag,data/raw/slag/GS214.jpg,data/processed/slag/slag__GS214.npy,gray,none,1.0,slag__GS214,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS214.npy,217,0.003311,3,False,False
slag__GS215,slag,data/raw/slag/GS215.jpg,data/processed/slag/slag__GS215.npy,gray,none,1.0,slag__GS215,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS215.npy,146,0.002228,3,False,False
slag__GS216,slag,data/raw/slag/GS216.jpg,data/processed/slag/slag__GS216.npy,gray,none,1.0,slag__GS216,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS216.npy,107,0.001633,3,False,False
slag__GS217,slag,data/raw/slag/GS217.jpg,data/processed/slag/slag__GS217.npy,gray,none,1.0,slag__GS217,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS217.npy,226,0.003448,7,False,False
slag__GS218,slag,data/raw/slag/GS218.jpg,data/processed/slag/slag__GS218.npy,gray,none,1.0,slag__GS218,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS218.npy,129,0.001968,3,False,False
slag__GS219,slag,data/raw/slag/GS219.jpg,data/processed/slag/slag__GS219.npy,gray,none,1.0,slag__GS219,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS219.npy,136,0.002075,6,False,False
slag__GS21_1,slag,data/raw/slag/GS21_1.jpg,data/processed/slag/slag__GS21_1.npy,gray,none,1.0,slag__GS21,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS21_1.npy,73,0.001114,2,False,False
slag__GS21_3,slag,data/raw/slag/GS21_3.jpg,data/processed/slag/slag__GS21_3.npy,gray,none,1.0,slag__GS21,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS21_3.npy,110,0.001678,1,False,False
slag__GS22,slag,data/raw/slag/GS22.jpg,data/processed/slag/slag__GS22.npy,gray,none,1.0,slag__GS22,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS22.npy,152,0.002319,2,False,False
slag__GS220,slag,data/raw/slag/GS220.jpg,data/processed/slag/slag__GS220.npy,gray,none,1.0,slag__GS220,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS220.npy,53,0.000809,2,False,False
slag__GS221,slag,data/raw/slag/GS221.jpg,data/processed/slag/slag__GS221.npy,gray,none,1.0,slag__GS221,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS221.npy,238,0.003632,3,False,False
slag__GS222,slag,data/raw/slag/GS222.jpg,data/processed/slag/slag__GS222.npy,gray,none,1.0,slag__GS222,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS222.npy,198,0.003021,3,False,False
slag__GS223,slag,data/raw/slag/GS223.jpg,data/processed/slag/slag__GS223.npy,gray,none,1.0,slag__GS223,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS223.npy,93,0.001419,1,False,False
slag__GS224,slag,data/raw/slag/GS224.jpg,data/processed/slag/slag__GS224.npy,gray,none,1.0,slag__GS224,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS224.npy,92,0.001404,2,False,False
slag__GS225,slag,data/raw/slag/GS225.jpg,data/processed/slag/slag__GS225.npy,gray,none,1.0,slag__GS225,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS225.npy,88,0.001343,2,False,False
slag__GS226,slag,data/raw/slag/GS226.jpg,data/processed/slag/slag__GS226.npy,gray,none,1.0,slag__GS226,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS226.npy,179,0.002731,7,False,False
slag__GS227,slag,data/raw/slag/GS227.jpg,data/processed/slag/slag__GS227.npy,gray,none,1.0,slag__GS227,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS227.npy,225,0.003433,3,False,False
slag__GS228,slag,data/raw/slag/GS228.jpg,data/processed/slag/slag__GS228.npy,gray,none,1.0,slag__GS228,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS228.npy,31,0.000473,2,False,False
slag__GS229,slag,data/raw/slag/GS229.jpg,data/processed/slag/slag__GS229.npy,gray,none,1.0,slag__GS229,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS229.npy,129,0.001968,2,False,False
slag__GS22_1,slag,data/raw/slag/GS22_1.jpg,data/processed/slag/slag__GS22_1.npy,gray,none,1.0,slag__GS22,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS22_1.npy,142,0.002167,11,False,False
slag__GS22_2,slag,data/raw/slag/GS22_2.jpg,data/processed/slag/slag__GS22_2.npy,gray,none,1.0,slag__GS22,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS22_2.npy,100,0.001526,2,False,False
slag__GS23,slag,data/raw/slag/GS23.jpg,data/processed/slag/slag__GS23.npy,gray,none,1.0,slag__GS23,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS23.npy,122,0.001862,2,False,False
slag__GS230,slag,data/raw/slag/GS230.jpg,data/processed/slag/slag__GS230.npy,gray,none,1.0,slag__GS230,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS230.npy,92,0.001404,1,False,False
slag__GS231,slag,data/raw/slag/GS231.jpg,data/processed/slag/slag__GS231.npy,gray,none,1.0,slag__GS231,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS231.npy,113,0.001724,3,False,False
slag__GS232,slag,data/raw/slag/GS232.jpg,data/processed/slag/slag__GS232.npy,gray,none,1.0,slag__GS232,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS232.npy,80,0.001221,2,False,False
slag__GS233,slag,data/raw/slag/GS233.jpg,data/processed/slag/slag__GS233.npy,gray,none,1.0,slag__GS233,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS233.npy,60,0.000916,1,False,False
slag__GS234,slag,data/raw/slag/GS234.jpg,data/processed/slag/slag__GS234.npy,gray,none,1.0,slag__GS234,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS234.npy,339,0.005173,7,False,False
slag__GS235,slag,data/raw/slag/GS235.jpg,data/processed/slag/slag__GS235.npy,gray,none,1.0,slag__GS235,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS235.npy,211,0.00322,7,False,False
slag__GS236,slag,data/raw/slag/GS236.jpg,data/processed/slag/slag__GS236.npy,gray,none,1.0,slag__GS236,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS236.npy,228,0.003479,5,False,False
slag__GS237,slag,data/raw/slag/GS237.jpg,data/processed/slag/slag__GS237.npy,gray,none,1.0,slag__GS237,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS237.npy,142,0.002167,4,False,False
slag__GS238,slag,data/raw/slag/GS238.jpg,data/processed/slag/slag__GS238.npy,gray,none,1.0,slag__GS238,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS238.npy,54,0.000824,2,False,False
slag__GS239,slag,data/raw/slag/GS239.jpg,data/processed/slag/slag__GS239.npy,gray,none,1.0,slag__GS239,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS239.npy,155,0.002365,2,False,False
slag__GS23_1,slag,data/raw/slag/GS23_1.jpg,data/processed/slag/slag__GS23_1.npy,gray,none,1.0,slag__GS23,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS23_1.npy,79,0.001205,5,False,False
slag__GS23_2,slag,data/raw/slag/GS23_2.jpg,data/processed/slag/slag__GS23_2.npy,gray,none,1.0,slag__GS23,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS23_2.npy,68,0.001038,1,False,False
slag__GS23_3,slag,data/raw/slag/GS23_3.jpg,data/processed/slag/slag__GS23_3.npy,gray,none,1.0,slag__GS23,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS23_3.npy,127,0.001938,1,False,False
slag__GS24,slag,data/raw/slag/GS24.jpg,data/processed/slag/slag__GS24.npy,gray,none,1.0,slag__GS24,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS24.npy,113,0.001724,4,False,False
slag__GS240,slag,data/raw/slag/GS240.jpg,data/processed/slag/slag__GS240.npy,gray,none,1.0,slag__GS240,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS240.npy,128,0.001953,1,False,False
slag__GS241,slag,data/raw/slag/GS241.jpg,data/processed/slag/slag__GS241.npy,gray,none,1.0,slag__GS241,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS241.npy,327,0.00499,9,False,False
slag__GS242,slag,data/raw/slag/GS242.jpg,data/processed/slag/slag__GS242.npy,gray,none,1.0,slag__GS242,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS242.npy,200,0.003052,7,False,False
slag__GS243,slag,data/raw/slag/GS243.jpg,data/processed/slag/slag__GS243.npy,gray,none,1.0,slag__GS243,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS243.npy,205,0.003128,4,False,False
slag__GS244,slag,data/raw/slag/GS244.jpg,data/processed/slag/slag__GS244.npy,gray,none,1.0,slag__GS244,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS244.npy,84,0.001282,3,False,False
slag__GS245,slag,data/raw/slag/GS245.jpg,data/processed/slag/slag__GS245.npy,gray,none,1.0,slag__GS245,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS245.npy,165,0.002518,3,False,False
slag__GS246,slag,data/raw/slag/GS246.jpg,data/processed/slag/slag__GS246.npy,gray,none,1.0,slag__GS246,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS246.npy,168,0.002563,2,False,False
slag__GS247,slag,data/raw/slag/GS247.jpg,data/processed/slag/slag__GS247.npy,gray,none,1.0,slag__GS247,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS247.npy,112,0.001709,1,False,False
slag__GS248,slag,data/raw/slag/GS248.jpg,data/processed/slag/slag__GS248.npy,gray,none,1.0,slag__GS248,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS248.npy,98,0.001495,3,False,False
slag__GS249,slag,data/raw/slag/GS249.jpg,data/processed/slag/slag__GS249.npy,gray,none,1.0,slag__GS249,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS249.npy,64,0.000977,1,False,False
slag__GS24_3,slag,data/raw/slag/GS24_3.jpg,data/processed/slag/slag__GS24_3.npy,gray,none,1.0,slag__GS24,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS24_3.npy,67,0.001022,1,False,False
slag__GS25,slag,data/raw/slag/GS25.jpg,data/processed/slag/slag__GS25.npy,gray,none,1.0,slag__GS25,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS25.npy,152,0.002319,3,False,False
slag__GS250,slag,data/raw/slag/GS250.jpg,data/processed/slag/slag__GS250.npy,gray,none,1.0,slag__GS250,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS250.npy,106,0.001617,1,False,False
slag__GS251,slag,data/raw/slag/GS251.jpg,data/processed/slag/slag__GS251.npy,gray,none,1.0,slag__GS251,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS251.npy,126,0.001923,2,False,False
slag__GS252,slag,data/raw/slag/GS252.jpg,data/processed/slag/slag__GS252.npy,gray,none,1.0,slag__GS252,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS252.npy,74,0.001129,2,False,False
slag__GS253,slag,data/raw/slag/GS253.jpg,data/processed/slag/slag__GS253.npy,gray,none,1.0,slag__GS253,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS253.npy,104,0.001587,4,False,False
slag__GS254,slag,data/raw/slag/GS254.jpg,data/processed/slag/slag__GS254.npy,gray,none,1.0,slag__GS254,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS254.npy,133,0.002029,7,False,False
slag__GS255,slag,data/raw/slag/GS255.jpg,data/processed/slag/slag__GS255.npy,gray,none,1.0,slag__GS255,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS255.npy,44,0.000671,2,False,False
slag__GS256,slag,data/raw/slag/GS256.jpg,data/processed/slag/slag__GS256.npy,gray,none,1.0,slag__GS256,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS256.npy,363,0.005539,7,False,False
slag__GS257,slag,data/raw/slag/GS257.jpg,data/processed/slag/slag__GS257.npy,gray,none,1.0,slag__GS257,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS257.npy,199,0.003036,5,False,False
slag__GS258,slag,data/raw/slag/GS258.jpg,data/processed/slag/slag__GS258.npy,gray,none,1.0,slag__GS258,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS258.npy,166,0.002533,2,False,False
slag__GS259,slag,data/raw/slag/GS259.jpg,data/processed/slag/slag__GS259.npy,gray,none,1.0,slag__GS259,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS259.npy,130,0.001984,2,False,False
slag__GS26,slag,data/raw/slag/GS26.jpg,data/processed/slag/slag__GS26.npy,gray,none,1.0,slag__GS26,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS26.npy,92,0.001404,1,False,False
slag__GS260,slag,data/raw/slag/GS260.jpg,data/processed/slag/slag__GS260.npy,gray,none,1.0,slag__GS260,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS260.npy,164,0.002502,7,False,False
slag__GS261,slag,data/raw/slag/GS261.jpg,data/processed/slag/slag__GS261.npy,gray,none,1.0,slag__GS261,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS261.npy,130,0.001984,4,False,False
slag__GS262,slag,data/raw/slag/GS262.jpg,data/processed/slag/slag__GS262.npy,gray,none,1.0,slag__GS262,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS262.npy,115,0.001755,4,False,False
slag__GS263,slag,data/raw/slag/GS263.jpg,data/processed/slag/slag__GS263.npy,gray,none,1.0,slag__GS263,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS263.npy,129,0.001968,2,False,False
slag__GS27,slag,data/raw/slag/GS27.jpg,data/processed/slag/slag__GS27.npy,gray,none,1.0,slag__GS27,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS27.npy,95,0.00145,2,False,False
slag__GS28,slag,data/raw/slag/GS28.jpg,data/processed/slag/slag__GS28.npy,gray,none,1.0,slag__GS28,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS28.npy,72,0.001099,1,False,False
slag__GS29,slag,data/raw/slag/GS29.jpg,data/processed/slag/slag__GS29.npy,gray,none,1.0,slag__GS29,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS29.npy,109,0.001663,1,False,False
slag__GS2_1,slag,data/raw/slag/GS2_1.jpg,data/processed/slag/slag__GS2_1.npy,gray,none,1.0,slag__GS2,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS2_1.npy,120,0.001831,5,False,False
slag__GS2_2,slag,data/raw/slag/GS2_2.jpg,data/processed/slag/slag__GS2_2.npy,gray,none,1.0,slag__GS2,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS2_2.npy,89,0.001358,3,False,False
slag__GS2_3,slag,data/raw/slag/GS2_3.jpg,data/processed/slag/slag__GS2_3.npy,gray,none,1.0,slag__GS2,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS2_3.npy,114,0.00174,2,False,False
slag__GS3,slag,data/raw/slag/GS3.jpg,data/processed/slag/slag__GS3.npy,gray,none,1.0,slag__GS3,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS3.npy,116,0.00177,6,False,False
slag__GS30,slag,data/raw/slag/GS30.jpg,data/processed/slag/slag__GS30.npy,gray,none,1.0,slag__GS30,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS30.npy,150,0.002289,10,False,False
slag__GS31,slag,data/raw/slag/GS31.jpg,data/processed/slag/slag__GS31.npy,gray,none,1.0,slag__GS31,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS31.npy,94,0.001434,2,False,False
slag__GS32,slag,data/raw/slag/GS32.jpg,data/processed/slag/slag__GS32.npy,gray,none,1.0,slag__GS32,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS32.npy,66,0.001007,1,False,False
slag__GS33,slag,data/raw/slag/GS33.jpg,data/processed/slag/slag__GS33.npy,gray,none,1.0,slag__GS33,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS33.npy,136,0.002075,3,False,False
slag__GS34,slag,data/raw/slag/GS34.jpg,data/processed/slag/slag__GS34.npy,gray,none,1.0,slag__GS34,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS34.npy,146,0.002228,2,False,False
slag__GS35,slag,data/raw/slag/GS35.jpg,data/processed/slag/slag__GS35.npy,gray,none,1.0,slag__GS35,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS35.npy,14,0.000214,1,False,False
slag__GS36,slag,data/raw/slag/GS36.jpg,data/processed/slag/slag__GS36.npy,gray,none,1.0,slag__GS36,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS36.npy,87,0.001328,1,False,False
slag__GS37,slag,data/raw/slag/GS37.jpg,data/processed/slag/slag__GS37.npy,gray,none,1.0,slag__GS37,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS37.npy,122,0.001862,2,False,False
slag__GS37_1,slag,data/raw/slag/GS37_1.jpg,data/processed/slag/slag__GS37_1.npy,gray,none,1.0,slag__GS37,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS37_1.npy,130,0.001984,3,False,False
slag__GS37_2,slag,data/raw/slag/GS37_2.jpg,data/processed/slag/slag__GS37_2.npy,gray,none,1.0,slag__GS37,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS37_2.npy,143,0.002182,2,False,False
slag__GS38,slag,data/raw/slag/GS38.jpg,data/processed/slag/slag__GS38.npy,gray,none,1.0,slag__GS38,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS38.npy,69,0.001053,2,False,False
slag__GS38_1,slag,data/raw/slag/GS38_1.jpg,data/processed/slag/slag__GS38_1.npy,gray,none,1.0,slag__GS38,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS38_1.npy,15,0.000229,1,False,False
slag__GS38_3,slag,data/raw/slag/GS38_3.jpg,data/processed/slag/slag__GS38_3.npy,gray,none,1.0,slag__GS38,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS38_3.npy,87,0.001328,1,False,False
slag__GS39,slag,data/raw/slag/GS39.jpg,data/processed/slag/slag__GS39.npy,gray,none,1.0,slag__GS39,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS39.npy,86,0.001312,1,False,False
slag__GS39_1,slag,data/raw/slag/GS39_1.jpg,data/processed/slag/slag__GS39_1.npy,gray,none,1.0,slag__GS39,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS39_1.npy,631,0.009628,6,False,False
slag__GS39_3,slag,data/raw/slag/GS39_3.jpg,data/processed/slag/slag__GS39_3.npy,gray,none,1.0,slag__GS39,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS39_3.npy,118,0.001801,3,False,False
slag__GS3_2,slag,data/raw/slag/GS3_2.jpg,data/processed/slag/slag__GS3_2.npy,gray,none,1.0,slag__GS3,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS3_2.npy,190,0.002899,4,False,False
slag__GS4,slag,data/raw/slag/GS4.jpg,data/processed/slag/slag__GS4.npy,gray,none,1.0,slag__GS4,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS4.npy,94,0.001434,3,False,False
slag__GS40,slag,data/raw/slag/GS40.jpg,data/processed/slag/slag__GS40.npy,gray,none,1.0,slag__GS40,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS40.npy,118,0.001801,3,False,False
slag__GS40_2,slag,data/raw/slag/GS40_2.jpg,data/processed/slag/slag__GS40_2.npy,gray,none,1.0,slag__GS40,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS40_2.npy,71,0.001083,2,False,False
slag__GS40_3,slag,data/raw/slag/GS40_3.jpg,data/processed/slag/slag__GS40_3.npy,gray,none,1.0,slag__GS40,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS40_3.npy,84,0.001282,1,False,False
slag__GS41,slag,data/raw/slag/GS41.jpg,data/processed/slag/slag__GS41.npy,gray,none,1.0,slag__GS41,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS41.npy,38,0.00058,1,False,False
slag__GS41_3,slag,data/raw/slag/GS41_3.jpg,data/processed/slag/slag__GS41_3.npy,gray,none,1.0,slag__GS41,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS41_3.npy,119,0.001816,3,False,False
slag__GS42,slag,data/raw/slag/GS42.jpg,data/processed/slag/slag__GS42.npy,gray,none,1.0,slag__GS42,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS42.npy,179,0.002731,3,False,False
slag__GS42_3,slag,data/raw/slag/GS42_3.jpg,data/processed/slag/slag__GS42_3.npy,gray,none,1.0,slag__GS42,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS42_3.npy,36,0.000549,2,False,False
slag__GS43_2,slag,data/raw/slag/GS43_2.jpg,data/processed/slag/slag__GS43_2.npy,gray,none,1.0,slag__GS43,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS43_2.npy,182,0.002777,3,False,False
slag__GS44,slag,data/raw/slag/GS44.jpg,data/processed/slag/slag__GS44.npy,gray,none,1.0,slag__GS44,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS44.npy,162,0.002472,2,False,False
slag__GS44_2,slag,data/raw/slag/GS44_2.jpg,data/processed/slag/slag__GS44_2.npy,gray,none,1.0,slag__GS44,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS44_2.npy,250,0.003815,4,False,False
slag__GS45,slag,data/raw/slag/GS45.jpg,data/processed/slag/slag__GS45.npy,gray,none,1.0,slag__GS45,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS45.npy,99,0.001511,2,False,False
slag__GS45_1,slag,data/raw/slag/GS45_1.jpg,data/processed/slag/slag__GS45_1.npy,gray,none,1.0,slag__GS45,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS45_1.npy,163,0.002487,2,False,False
slag__GS45_3,slag,data/raw/slag/GS45_3.jpg,data/processed/slag/slag__GS45_3.npy,gray,none,1.0,slag__GS45,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS45_3.npy,92,0.001404,3,False,False
slag__GS46,slag,data/raw/slag/GS46.jpg,data/processed/slag/slag__GS46.npy,gray,none,1.0,slag__GS46,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS46.npy,98,0.001495,1,False,False
slag__GS47,slag,data/raw/slag/GS47.jpg,data/processed/slag/slag__GS47.npy,gray,none,1.0,slag__GS47,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS47.npy,222,0.003387,5,False,False
slag__GS47_2,slag,data/raw/slag/GS47_2.jpg,data/processed/slag/slag__GS47_2.npy,gray,none,1.0,slag__GS47,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS47_2.npy,96,0.001465,1,False,False
slag__GS48,slag,data/raw/slag/GS48.jpg,data/processed/slag/slag__GS48.npy,gray,none,1.0,slag__GS48,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS48.npy,52,0.000793,1,False,False
slag__GS48_1,slag,data/raw/slag/GS48_1.jpg,data/processed/slag/slag__GS48_1.npy,gray,none,1.0,slag__GS48,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS48_1.npy,234,0.003571,5,False,False
slag__GS48_2,slag,data/raw/slag/GS48_2.jpg,data/processed/slag/slag__GS48_2.npy,gray,none,1.0,slag__GS48,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS48_2.npy,53,0.000809,1,False,False
slag__GS48_3,slag,data/raw/slag/GS48_3.jpg,data/processed/slag/slag__GS48_3.npy,gray,none,1.0,slag__GS48,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS48_3.npy,93,0.001419,1,False,False
slag__GS49,slag,data/raw/slag/GS49.jpg,data/processed/slag/slag__GS49.npy,gray,none,1.0,slag__GS49,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS49.npy,93,0.001419,1,False,False
slag__GS49_1,slag,data/raw/slag/GS49_1.jpg,data/processed/slag/slag__GS49_1.npy,gray,none,1.0,slag__GS49,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS49_1.npy,134,0.002045,4,False,False
slag__GS49_2,slag,data/raw/slag/GS49_2.jpg,data/processed/slag/slag__GS49_2.npy,gray,none,1.0,slag__GS49,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS49_2.npy,540,0.00824,5,False,False
